station_id,station_code,station_name,region,country,latitude,longitude,altitude,year,era5_runoff_mm,Cl_µekv/l,Ca_µekv/l,Ca*_µekv/l,Mg_µekv/l,Mg*_µekv/l,Na_µekv/l,Na*_µekv/l,K_µekv/l,K*_µekv/l,SO4_µekv/l,SO4*_µekv/l,NO3-N_µekv/l,NH4-N_µekv/l,ANC_µekv/l,EMEP_Standard_DEP_SOX_mgpm2,EMEP_Standard_DEP_TOTN_mgpm2,met2005_emis2005_Baseline_DEP_SOX_mgpm2,met2005_emis2005_Baseline_DEP_TOTN_mgpm2,met2005_emis2030_Baseline_DEP_SOX_mgpm2,met2005_emis2030_Baseline_DEP_TOTN_mgpm2,met2005_emis2030_MFR_DEP_SOX_mgpm2,met2005_emis2030_MFR_DEP_TOTN_mgpm2,met2005_emis2050_Baseline_DEP_SOX_mgpm2,met2005_emis2050_Baseline_DEP_TOTN_mgpm2,met2005_emis2050_Diet_DEP_SOX_mgpm2,met2005_emis2050_Diet_DEP_TOTN_mgpm2,met2005_emis2050_MFR_DEP_SOX_mgpm2,met2005_emis2050_MFR_DEP_TOTN_mgpm2,met2015_emis2015_Baseline_DEP_SOX_mgpm2,met2015_emis2015_Baseline_DEP_TOTN_mgpm2,met2015_emis2030_Baseline_DEP_SOX_mgpm2,met2015_emis2030_Baseline_DEP_TOTN_mgpm2,met2015_emis2030_MFR_DEP_SOX_mgpm2,met2015_emis2030_MFR_DEP_TOTN_mgpm2,met2015_emis2050_Baseline_DEP_SOX_mgpm2,met2015_emis2050_Baseline_DEP_TOTN_mgpm2,met2015_emis2050_Diet_DEP_SOX_mgpm2,met2015_emis2050_Diet_DEP_TOTN_mgpm2,met2015_emis2050_MFR_DEP_SOX_mgpm2,met2015_emis2050_MFR_DEP_TOTN_mgpm2
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2008,629.0,4.5,127.3,127.2,11.0,10.1,17.8,13.9,3.9,3.8,35.4,34.9,7.7,0.8,113.3,739.2,962.8,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2009,546.0,4.1,113.7,113.6,12.9,12.1,16.2,12.7,3.8,3.7,32.7,32.2,11.2,0.9,99.6,692.6,860.0,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2010,765.0,3.0,113.4,113.3,12.9,12.3,15.7,13.1,3.8,3.8,28.3,28.0,7.5,1.1,108.0,604.2,721.9,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2011,535.0,4.1,119.8,119.6,13.2,12.3,16.4,12.8,4.4,4.4,27.5,27.1,8.5,1.1,114.6,624.2,860.5,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2012,420.0,5.0,136.3,136.1,17.0,16.0,20.6,16.3,5.2,5.1,33.1,32.6,12.7,0.4,128.6,572.8,800.7,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2013,502.0,3.5,118.9,118.8,14.4,13.7,16.9,13.8,4.0,3.9,27.9,27.5,8.1,1.0,115.7,519.0,691.0,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2014,626.0,2.9,123.3,123.2,14.2,13.6,16.6,14.2,3.9,3.9,27.5,27.3,5.8,0.4,122.2,487.5,669.9,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2015,434.0,4.6,134.4,134.3,16.5,15.6,18.9,15.0,4.3,4.2,29.7,29.2,9.6,1.8,132.2,538.8,788.2,,,,,,,,,,,,,569.8,794.9,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2016,514.0,3.6,110.7,110.6,13.9,13.2,16.5,13.4,3.7,3.7,25.1,24.8,6.8,1.2,110.4,417.3,706.8,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2017,603.0,4.8,114.1,114.0,15.8,14.9,19.1,15.0,3.9,3.8,25.6,25.1,6.3,1.4,117.7,443.8,813.8,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2018,477.0,,,,,,,,,,,,,,,426.5,782.5,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2019,514.0,,,,,,,,,,,,,,,403.4,771.6,,,,,,,,,,,,,,,,,,,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2030,,,,,,,,,,,,,,,,,,,,174.1,516.8,151.4,444.3,,,,,,,,,180.4,574.6,157.0,491.5,,,,,,
38319,Tr18_GA-07,Zielony Staw Gasienicowy,ECEurope,PL,49.229305,19.997741,1673.0,2050,,,,,,,,,,,,,,,,,,,,,,,,117.7,456.5,78.6,270.8,80.1,333.5,,,,,,,118.9,507.8,79.1,287.1,81.1,366.6
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2000,591.0,278.1,163.5,153.2,93.6,39.1,256.7,17.8,18.4,13.4,113.9,85.3,7.0,1.0,134.3,556.1,1326.4,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2001,418.0,229.1,156.4,147.9,91.9,47.0,251.6,54.8,19.4,15.2,113.8,90.2,8.0,1.4,169.8,476.6,1133.1,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2002,355.0,267.4,159.0,149.1,92.0,39.6,257.4,27.7,19.4,14.6,98.9,71.4,6.5,0.8,155.7,495.5,1113.4,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2003,264.0,271.8,174.0,163.9,94.5,41.2,269.4,35.9,21.1,16.2,106.3,78.3,4.8,1.2,177.3,452.8,1167.9,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2004,433.0,282.6,172.2,161.8,96.2,40.9,277.6,34.8,23.2,18.2,112.4,83.3,5.5,1.4,170.3,421.2,1039.2,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2005,340.0,324.5,166.5,154.5,94.9,31.3,285.0,6.3,22.0,16.2,97.3,63.9,5.5,1.7,142.8,412.8,1233.4,404.5,1162.0,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2006,532.0,288.1,167.0,156.3,90.8,34.3,271.1,23.6,22.0,16.8,92.3,62.6,6.4,1.3,165.3,413.7,1176.6,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2007,507.0,305.0,154.1,142.9,85.6,25.8,253.1,-8.9,20.7,15.2,80.9,49.5,3.8,1.0,124.8,330.7,974.8,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2008,523.0,282.0,146.1,135.7,85.8,30.5,265.6,23.4,19.9,14.8,87.3,58.3,4.1,1.0,144.9,309.7,985.6,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2009,410.0,284.1,152.4,141.9,94.5,38.8,270.6,26.6,18.5,13.4,83.3,54.1,3.3,1.0,166.3,284.9,944.1,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2010,415.0,275.9,147.6,137.3,85.7,31.6,259.3,22.3,18.2,13.3,81.6,53.1,5.1,1.0,147.9,251.6,906.5,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2011,501.0,242.8,153.6,144.6,85.6,38.0,248.1,39.6,17.2,12.9,79.2,54.2,5.2,0.9,178.4,310.0,1113.7,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2012,550.0,382.1,178.2,164.1,110.6,35.7,307.0,-21.2,20.0,13.1,64.0,24.6,4.6,1.2,166.4,244.3,959.6,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2013,295.0,299.0,154.2,143.2,91.8,33.1,271.0,14.2,19.9,14.5,72.5,41.7,6.9,1.7,160.3,202.7,830.7,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2014,570.0,261.2,147.8,138.1,88.5,37.3,260.7,36.3,19.6,14.9,84.2,57.3,7.1,1.1,165.2,280.4,946.9,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2015,448.0,257.0,145.0,135.5,85.8,35.4,248.2,27.5,18.0,13.4,73.5,47.0,5.5,1.8,162.8,193.5,979.2,,,,,,,,,,,,,195.1,959.0,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2016,384.0,336.3,158.4,146.0,92.6,26.7,283.8,-5.1,17.5,11.4,68.0,33.3,8.6,1.4,140.8,153.2,880.7,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2017,361.0,373.7,182.1,168.3,107.0,33.7,318.6,-2.4,17.8,11.0,75.5,37.0,4.1,1.5,173.7,135.2,808.3,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2018,315.0,324.4,160.9,148.9,96.7,33.1,305.6,26.9,15.3,9.4,85.4,52.0,3.6,1.4,166.5,141.4,768.0,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2019,488.0,317.3,169.7,157.9,102.9,40.7,306.7,34.1,15.4,9.7,108.8,76.1,4.6,1.1,165.0,177.8,944.1,,,,,,,,,,,,,,,,,,,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2030,,,,,,,,,,,,,,,,,,,,109.7,694.9,99.2,609.2,,,,,,,,,110.6,663.9,98.5,582.9,,,,,,
38352,Tr18_SE_118,Fräcksjön,SoN,SE,58.148152,12.181194,65.0,2050,,,,,,,,,,,,,,,,,,,,,,,,99.9,586.7,83.6,317.8,82.9,428.6,,,,,,,99.6,547.0,80.5,298.0,80.7,399.1
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2000,572.0,286.0,31.1,20.5,64.6,8.6,247.4,1.7,10.7,5.6,106.4,77.0,7.6,1.8,-44.4,618.8,1480.9,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2001,420.0,243.1,28.5,19.5,58.2,10.6,239.4,30.5,11.2,6.9,102.2,77.1,7.0,2.0,-12.9,533.8,1260.0,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2002,385.0,269.0,31.0,21.0,59.9,7.1,243.9,12.8,11.1,6.3,87.9,60.2,4.5,1.1,-14.5,565.0,1226.1,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2003,248.0,238.0,29.5,20.7,52.1,5.5,224.0,19.6,10.7,6.5,78.5,53.9,4.2,3.4,-0.9,502.9,1302.7,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2004,402.0,257.6,34.0,24.5,56.6,6.1,242.2,20.9,12.0,7.4,88.8,62.3,6.9,2.9,-5.6,471.6,1170.1,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2005,346.0,309.4,33.5,22.1,60.5,-0.1,267.6,1.9,11.7,6.2,84.3,52.5,6.4,2.5,-24.2,445.1,1372.0,433.7,1282.3,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2006,530.0,261.4,32.1,22.5,52.8,1.5,236.5,12.0,10.7,6.0,75.7,48.8,7.8,4.5,-8.2,443.7,1336.7,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2007,528.0,297.4,29.1,18.1,55.9,-2.4,241.4,-14.1,10.9,5.5,70.7,40.1,5.2,2.1,-34.0,350.3,1093.4,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2008,536.0,288.1,26.6,15.9,57.9,1.4,259.0,11.5,10.4,5.2,72.2,42.6,6.1,2.1,-10.5,328.7,1098.4,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2009,410.0,290.0,25.5,14.8,58.4,1.5,265.6,16.5,11.4,6.2,66.0,36.1,5.0,2.3,2.3,292.7,1047.4,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2010,385.0,252.0,23.9,14.6,45.5,-3.9,224.0,7.5,8.9,4.3,62.0,36.0,6.0,4.1,-13.6,253.7,960.5,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2011,482.0,250.6,26.9,17.6,50.2,1.1,239.5,24.2,9.7,5.2,66.3,40.5,6.3,2.4,5.4,342.4,1253.0,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2012,516.0,351.5,35.1,22.1,69.1,0.2,292.1,-9.8,10.9,4.5,60.2,24.0,4.7,2.4,-6.8,273.8,1110.6,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2013,305.0,287.2,22.8,12.2,55.4,-0.9,256.4,9.7,10.1,4.9,62.2,32.6,6.6,2.3,-8.9,218.6,926.9,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2014,546.0,234.2,19.8,11.1,47.5,1.6,224.7,23.5,9.7,5.5,54.7,30.6,7.2,4.8,10.4,301.3,1059.4,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2015,451.0,271.2,22.8,12.7,53.0,-0.2,246.7,13.7,10.2,5.3,60.2,32.3,5.1,3.2,-0.6,212.1,1106.0,,,,,,,,,,,,,214.1,1085.1,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2016,384.0,305.0,23.8,12.5,56.8,-3.0,271.1,9.2,9.9,4.4,54.6,23.2,5.2,2.8,-0.4,163.2,980.1,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2017,360.0,352.6,27.1,14.0,63.4,-5.7,301.2,-1.6,10.4,4.1,56.2,19.9,5.8,3.2,-9.3,151.3,928.0,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2018,342.0,331.4,24.5,12.2,58.0,-6.9,300.1,15.4,10.2,4.2,57.3,23.1,5.1,3.6,2.6,154.4,858.5,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2019,458.0,317.3,24.6,12.8,56.0,-6.2,287.1,14.5,10.4,4.6,57.8,25.1,5.8,3.6,0.7,193.5,1039.1,,,,,,,,,,,,,,,,,,,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2030,,,,,,,,,,,,,,,,,,,,124.8,770.1,112.5,677.7,,,,,,,,,125.9,747.2,111.6,657.8,,,,,,
38364,Tr18_SE_1948,Härsvatten,SoN,SE,58.0202,12.030389,128.0,2050,,,,,,,,,,,,,,,,,,,,,,,,114.3,636.7,94.4,351.6,94.3,467.0,,,,,,,113.8,606.0,90.6,334.0,92.0,444.4
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2000,467.0,22.4,66.6,65.8,33.6,29.2,55.4,36.2,7.4,7.0,43.3,41.0,1.6,0.9,96.6,271.6,473.8,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2001,402.0,19.6,61.9,61.1,30.6,26.8,50.0,33.1,6.5,6.1,39.6,37.6,2.8,2.1,89.1,201.6,361.4,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2002,298.0,18.5,60.8,60.1,28.6,25.0,49.9,34.0,6.2,5.9,37.0,35.1,1.3,1.1,89.8,170.0,376.1,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2003,254.0,19.6,67.4,66.6,31.2,27.4,56.9,40.0,7.0,6.6,38.9,36.8,1.1,2.1,105.0,163.0,361.7,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2004,222.0,20.4,62.4,61.6,29.8,25.8,55.6,38.1,6.6,6.3,37.7,35.6,0.8,1.1,96.6,145.6,354.2,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2005,226.0,20.5,60.0,59.2,29.8,25.7,56.4,38.8,6.6,6.3,34.4,32.2,1.2,1.4,98.1,144.2,371.2,149.1,359.1,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2006,358.0,20.0,62.6,61.8,29.2,25.3,54.0,36.8,7.2,6.9,31.9,29.8,2.3,1.6,100.4,154.7,393.3,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2007,248.0,21.2,64.6,63.8,29.8,25.6,53.0,34.7,7.2,6.9,31.9,29.7,0.8,0.7,101.4,96.7,293.2,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2008,295.0,21.0,69.2,68.5,31.6,27.5,54.7,36.7,6.9,6.5,33.5,31.3,2.1,1.4,107.3,117.1,332.6,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2009,327.0,21.1,69.2,68.5,34.6,30.5,54.5,36.4,6.6,6.2,30.9,28.7,1.4,0.8,112.5,126.4,346.0,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2010,291.0,21.1,64.9,64.1,30.5,26.4,52.5,34.4,6.6,6.2,31.1,28.9,1.4,1.0,101.9,128.1,373.6,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2011,320.0,20.4,66.9,66.1,32.2,28.3,53.2,35.7,7.2,6.9,29.4,27.3,1.2,0.7,109.3,115.3,364.5,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2012,348.0,21.2,69.2,68.5,34.1,30.0,55.4,37.1,7.4,7.0,29.4,27.2,1.2,0.5,114.8,90.4,305.0,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2013,271.0,20.1,64.0,63.3,32.5,28.6,54.9,37.6,7.7,7.4,30.2,28.2,1.1,0.7,108.3,60.3,244.2,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2014,282.0,20.9,67.5,66.7,32.6,28.5,57.0,39.1,7.8,7.4,30.7,28.6,0.6,0.7,113.5,138.7,341.8,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2015,335.0,20.9,66.4,65.6,31.6,27.5,56.4,38.4,7.6,7.2,30.1,28.0,0.7,0.8,111.1,66.4,273.8,,,,,,,,,,,,,69.6,271.3,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2016,258.0,20.4,66.7,66.0,30.8,26.8,57.6,40.1,7.0,6.7,29.5,27.4,0.8,0.5,112.2,68.7,322.6,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2017,204.0,20.3,67.4,66.6,31.8,27.8,58.2,40.8,6.8,6.5,29.4,27.3,0.9,0.5,114.1,51.9,260.9,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2018,367.0,19.3,64.2,63.4,29.9,26.0,54.9,38.1,6.9,6.6,28.0,26.0,0.4,0.7,108.6,75.4,313.3,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2019,257.0,20.4,66.7,66.0,31.7,27.7,57.6,40.1,7.1,6.7,29.7,27.6,0.5,0.6,113.1,68.8,290.5,,,,,,,,,,,,,,,,,,,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2030,,,,,,,,,,,,,,,,,,,,61.2,233.8,55.1,205.6,,,,,,,,,43.8,201.3,39.2,175.6,,,,,,
38391,Tr18_SE_132,Stensjön,NoN,SE,61.642759,16.575307,269.0,2050,,,,,,,,,,,,,,,,,,,,,,,,60.1,210.9,47.3,128.2,46.2,155.7,,,,,,,41.5,180.6,33.8,105.3,32.6,130.9
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2000,348.0,129.8,75.0,70.2,53.8,28.3,137.0,25.5,9.7,7.4,91.2,77.8,1.2,1.4,54.7,509.4,1029.7,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2001,320.0,109.0,71.8,67.7,51.2,29.9,136.5,42.9,11.0,9.0,84.2,73.0,3.8,3.4,76.9,384.0,842.6,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2002,359.0,105.8,66.8,62.8,47.2,26.5,129.5,38.7,11.0,9.1,73.0,62.1,3.0,2.3,75.0,413.6,930.6,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2003,228.0,108.8,75.0,71.0,51.5,30.2,145.7,52.3,12.7,10.8,83.9,72.7,1.8,2.0,92.4,328.1,844.0,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2004,348.0,92.8,68.0,64.6,46.0,27.8,132.0,52.3,11.2,9.6,66.7,57.2,1.7,2.0,98.1,315.0,784.2,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2005,272.0,103.0,63.8,59.9,44.5,24.3,134.7,46.3,11.0,9.1,58.7,48.1,2.4,1.6,91.5,272.9,788.1,271.1,741.5,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2006,305.0,90.2,67.5,64.2,44.2,26.6,137.7,60.2,12.5,10.9,61.2,51.9,1.4,2.4,111.5,321.4,941.0,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2007,376.0,101.0,67.0,63.3,44.0,24.2,134.2,47.5,11.2,9.4,57.7,47.3,2.0,1.9,97.7,244.6,812.7,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2008,329.0,103.8,63.5,59.7,43.0,22.7,123.2,34.1,10.2,8.4,53.7,43.0,1.7,1.3,82.1,247.4,824.3,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2009,236.0,107.0,63.2,59.3,45.8,24.8,126.2,34.3,10.7,8.8,53.0,41.9,1.9,1.8,86.0,224.4,757.8,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2010,342.0,100.8,60.8,57.0,42.0,22.3,117.0,30.5,10.5,8.7,52.5,42.1,3.1,3.2,77.1,236.4,753.1,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2011,416.0,91.0,63.2,59.9,44.0,26.2,112.5,34.3,9.7,8.1,44.2,34.8,3.4,2.3,93.2,226.8,822.3,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2012,309.0,115.5,60.8,56.5,44.0,21.4,122.5,23.3,9.0,6.9,49.5,37.6,2.3,2.0,71.0,209.2,811.9,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2013,264.0,103.8,55.2,51.4,41.0,20.7,118.7,29.6,9.0,7.2,51.0,40.3,1.8,1.5,69.0,174.1,694.3,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2014,253.0,105.8,63.0,59.1,44.2,23.5,126.7,35.9,12.0,10.1,59.2,48.3,2.4,1.9,80.5,255.2,793.2,,,,,,,,,,,,,,,,,,,,,,,,
38394,Tr18_SE_86,Storasjö,SoN,SE,56.947836,15.271186,252.0,2015,291.0,117.2,59.2,54.9,42.2,19.3,127.5,26.8,11.6,9.5,48.0,35.9,2.0,1.9,75.2,149.7,705.9,,,,,,,,,,,,,153.0,689.0,,,,,,,,,,
