station_id,period,ANC_µeq/l,CaMg_µeq/l,Ca_µeq/l,Cl_µeq/l,HCO3_µeq/l,H_µeq/l,K_µeq/l,Mg_µeq/l,NH4-N_µeq/l,NO3-N_µeq/l,Na_µeq/l,OrgAnions_µeq/l,SAA_µeq/l,SO4_µeq/l,TOC_mg C/l,station_code,station_name,country
38093,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA09,"Quebec, Lac Macleod",Canada
38093,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA09,"Quebec, Lac Macleod",Canada
38093,2006-2020,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,CA09,"Quebec, Lac Macleod",Canada
38095,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA11,"Nova Scotia, Mountain Lake",Canada
38095,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA11,"Nova Scotia, Mountain Lake",Canada
38095,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA11,"Nova Scotia, Mountain Lake",Canada
38095,2006-2020,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,CA11,"Nova Scotia, Mountain Lake",Canada
38096,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA12,"Nova Scotia, Little Red Lake",Canada
38096,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA12,"Nova Scotia, Little Red Lake",Canada
38096,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA12,"Nova Scotia, Little Red Lake",Canada
38096,2006-2020,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,CA12,"Nova Scotia, Little Red Lake",Canada
38097,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA13,"Nova Scotia, Kejimkujik Lake",Canada
38097,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA13,"Nova Scotia, Kejimkujik Lake",Canada
38097,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA13,"Nova Scotia, Kejimkujik Lake",Canada
38097,2006-2020,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,CA13,"Nova Scotia, Kejimkujik Lake",Canada
38098,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA14,"Nova Scotia, Beaverskin Lake",Canada
38098,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA14,"Nova Scotia, Beaverskin Lake",Canada
38098,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CA14,"Nova Scotia, Beaverskin Lake",Canada
38098,2006-2020,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,CA14,"Nova Scotia, Beaverskin Lake",Canada
38099,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA16,"Ontario, Lake 224",Canada
38099,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA16,"Ontario, Lake 224",Canada
38099,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA16,"Ontario, Lake 224",Canada
38099,2006-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,CA16,"Ontario, Lake 224",Canada
38100,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA17,"Ontario, Lake 239",Canada
38100,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA17,"Ontario, Lake 239",Canada
38100,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA17,"Ontario, Lake 239",Canada
38100,2006-2020,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,CA17,"Ontario, Lake 239",Canada
38101,1990-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA19,"Ontario, Lake 305",Canada
38101,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA19,"Ontario, Lake 305",Canada
38101,1998-2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA19,"Ontario, Lake 305",Canada
38101,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA19,"Ontario, Lake 305",Canada
38102,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA20,"Ontario, Lake 373",Canada
38102,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA20,"Ontario, Lake 373",Canada
38102,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA20,"Ontario, Lake 373",Canada
38102,2006-2020,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,CA20,"Ontario, Lake 373",Canada
38103,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0013,Unnamed,Canada
38103,1990-2020,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,NF02YH0013,Unnamed,Canada
38103,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0013,Unnamed,Canada
38103,2006-2020,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,NF02YH0013,Unnamed,Canada
38104,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0014,Unnamed,Canada
38104,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0014,Unnamed,Canada
38104,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0014,Unnamed,Canada
38104,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NF02YH0014,Unnamed,Canada
38105,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0015,Unnamed,Canada
38105,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0015,Unnamed,Canada
38105,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0015,Unnamed,Canada
38105,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NF02YH0015,Unnamed,Canada
38106,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0025,Unnamed,Canada
38106,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0025,Unnamed,Canada
38106,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0025,Unnamed,Canada
38106,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YH0025,Unnamed,Canada
38107,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0003,Rattle Pond,Canada
38107,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0003,Rattle Pond,Canada
38107,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0003,Rattle Pond,Canada
38107,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NF02YS0003,Rattle Pond,Canada
38108,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0016,Unnamed #2,Canada
38108,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0016,Unnamed #2,Canada
38108,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0016,Unnamed #2,Canada
38108,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0016,Unnamed #2,Canada
38109,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0021,Bog Pond,Canada
38109,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0021,Bog Pond,Canada
38109,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0021,Bog Pond,Canada
38109,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0021,Bog Pond,Canada
38110,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0029,Long Waters,Canada
38110,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0029,Long Waters,Canada
38110,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0029,Long Waters,Canada
38110,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0029,Long Waters,Canada
38111,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0045,Jay Pond,Canada
38111,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0045,Jay Pond,Canada
38111,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0045,Jay Pond,Canada
38111,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0045,Jay Pond,Canada
38112,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0065,Shallow #3,Canada
38112,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0065,Shallow #3,Canada
38112,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0065,Shallow #3,Canada
38112,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0065,Shallow #3,Canada
38113,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0069,Ochre Hill Pond,Canada
38113,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0069,Ochre Hill Pond,Canada
38113,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0069,Ochre Hill Pond,Canada
38113,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0069,Ochre Hill Pond,Canada
38114,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0070,Chatman,Canada
38114,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0070,Chatman,Canada
38114,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0070,Chatman,Canada
38114,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NF02YS0070,Chatman,Canada
38115,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO1,Blue Chalk Lake,Canada
38115,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO1,Blue Chalk Lake,Canada
38115,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO1,Blue Chalk Lake,Canada
38115,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO1,Blue Chalk Lake,Canada
38116,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO2,Chub Lake,Canada
38116,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO2,Chub Lake,Canada
38116,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO2,Chub Lake,Canada
38116,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO2,Chub Lake,Canada
38117,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO3,Crosson Lake,Canada
38117,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO3,Crosson Lake,Canada
38117,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO3,Crosson Lake,Canada
38117,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO3,Crosson Lake,Canada
38118,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO4,Dickie Lake,Canada
38118,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO4,Dickie Lake,Canada
38118,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO4,Dickie Lake,Canada
38118,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO4,Dickie Lake,Canada
38119,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO5,Harp Lake,Canada
38119,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO5,Harp Lake,Canada
38119,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO5,Harp Lake,Canada
38119,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO5,Harp Lake,Canada
38120,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO6,Heney Lake,Canada
38120,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO6,Heney Lake,Canada
38120,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO6,Heney Lake,Canada
38120,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO6,Heney Lake,Canada
38121,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO7,Plastic,Canada
38121,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO7,Plastic,Canada
38121,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO7,Plastic,Canada
38121,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO7,Plastic,Canada
38122,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO8,Red Chalk Lake (Main),Canada
38122,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO8,Red Chalk Lake (Main),Canada
38122,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO8,Red Chalk Lake (Main),Canada
38122,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA_DO8,Red Chalk Lake (Main),Canada
38123,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0002,TEDFORD LAKE,Canada
38123,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0002,TEDFORD LAKE,Canada
38123,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0002,TEDFORD LAKE,Canada
38123,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0002,TEDFORD LAKE,Canada
38124,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0003,KILLAM LAKE,Canada
38124,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0003,KILLAM LAKE,Canada
38124,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0003,KILLAM LAKE,Canada
38124,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0003,KILLAM LAKE,Canada
38125,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0004,CEDAR LAKE,Canada
38125,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0004,CEDAR LAKE,Canada
38125,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0004,CEDAR LAKE,Canada
38125,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0004,CEDAR LAKE,Canada
38126,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0005,LOWER CORNING LAKE,Canada
38126,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0005,LOWER CORNING LAKE,Canada
38126,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0005,LOWER CORNING LAKE,Canada
38126,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01DA0005,LOWER CORNING LAKE,Canada
38127,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0006,PIERCE LAKE,Canada
38127,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0006,PIERCE LAKE,Canada
38127,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0006,PIERCE LAKE,Canada
38127,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01DA0006,PIERCE LAKE,Canada
38128,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0009,BRENTON LAKE,Canada
38128,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0009,BRENTON LAKE,Canada
38128,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0009,BRENTON LAKE,Canada
38128,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0009,BRENTON LAKE,Canada
38129,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0010,TREFRY LAKE,Canada
38129,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0010,TREFRY LAKE,Canada
38129,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0010,TREFRY LAKE,Canada
38129,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0010,TREFRY LAKE,Canada
38130,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0019,SNARE LAKE,Canada
38130,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0019,SNARE LAKE,Canada
38130,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0019,SNARE LAKE,Canada
38130,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0019,SNARE LAKE,Canada
38131,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0020,BIRD LAKE,Canada
38131,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0020,BIRD LAKE,Canada
38131,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0020,BIRD LAKE,Canada
38131,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0020,BIRD LAKE,Canada
38132,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0048,LK GEORGE,Canada
38132,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0048,LK GEORGE,Canada
38132,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0048,LK GEORGE,Canada
38132,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0048,LK GEORGE,Canada
38133,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0050,JESSE LAKE,Canada
38133,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0050,JESSE LAKE,Canada
38133,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0050,JESSE LAKE,Canada
38133,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EA0050,JESSE LAKE,Canada
38134,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0010,PEBBLELOGGITCH LAKE,Canada
38134,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0010,PEBBLELOGGITCH LAKE,Canada
38134,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0010,PEBBLELOGGITCH LAKE,Canada
38134,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0010,PEBBLELOGGITCH LAKE,Canada
38135,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0013,BEN LAKE,Canada
38135,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0013,BEN LAKE,Canada
38135,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0013,BEN LAKE,Canada
38135,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0013,BEN LAKE,Canada
38136,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0043,MOUNT TOM LAKE,Canada
38136,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0043,MOUNT TOM LAKE,Canada
38136,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0043,MOUNT TOM LAKE,Canada
38136,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0043,MOUNT TOM LAKE,Canada
38137,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0047,GEORGE LAKE,Canada
38137,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0047,GEORGE LAKE,Canada
38137,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0047,GEORGE LAKE,Canada
38137,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0047,GEORGE LAKE,Canada
38138,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0048,LOON LAKE,Canada
38138,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0048,LOON LAKE,Canada
38138,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0048,LOON LAKE,Canada
38138,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0048,LOON LAKE,Canada
38139,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0067,BACK LAKE,Canada
38139,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0067,BACK LAKE,Canada
38139,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0067,BACK LAKE,Canada
38139,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0067,BACK LAKE,Canada
38140,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0070,BIG DAM WEST LAKE,Canada
38140,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0070,BIG DAM WEST LAKE,Canada
38140,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0070,BIG DAM WEST LAKE,Canada
38140,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0070,BIG DAM WEST LAKE,Canada
38141,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0073,BIG DAM EAST LAKE,Canada
38141,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0073,BIG DAM EAST LAKE,Canada
38141,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0073,BIG DAM EAST LAKE,Canada
38141,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0073,BIG DAM EAST LAKE,Canada
38142,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0075,PESKOWESK LAKE,Canada
38142,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0075,PESKOWESK LAKE,Canada
38142,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0075,PESKOWESK LAKE,Canada
38142,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0075,PESKOWESK LAKE,Canada
38143,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0076,GRAFTON LAKE,Canada
38143,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0076,GRAFTON LAKE,Canada
38143,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0076,GRAFTON LAKE,Canada
38143,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0076,GRAFTON LAKE,Canada
38144,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0077,HIGH LAKE,Canada
38144,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0077,HIGH LAKE,Canada
38144,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0077,HIGH LAKE,Canada
38144,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0077,HIGH LAKE,Canada
38145,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0078,COBRIELLE LAKE,Canada
38145,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0078,COBRIELLE LAKE,Canada
38145,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0078,COBRIELLE LAKE,Canada
38145,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0078,COBRIELLE LAKE,Canada
38146,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0080,BIG RED LAKE,Canada
38146,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0080,BIG RED LAKE,Canada
38146,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0080,BIG RED LAKE,Canada
38146,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0080,BIG RED LAKE,Canada
38147,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0081,MUD LAKE,Canada
38147,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0081,MUD LAKE,Canada
38147,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0081,MUD LAKE,Canada
38147,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0081,MUD LAKE,Canada
38148,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0082,SNAKE LAKE,Canada
38148,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0082,SNAKE LAKE,Canada
38148,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0082,SNAKE LAKE,Canada
38148,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0082,SNAKE LAKE,Canada
38149,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0083,LIBERTY LAKE,Canada
38149,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0083,LIBERTY LAKE,Canada
38149,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0083,LIBERTY LAKE,Canada
38149,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0083,LIBERTY LAKE,Canada
38150,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0085,FROZEN OCEAN LAKE,Canada
38150,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0085,FROZEN OCEAN LAKE,Canada
38150,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0085,FROZEN OCEAN LAKE,Canada
38150,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0085,FROZEN OCEAN LAKE,Canada
38151,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0086,CHANNEL LAKE,Canada
