period,station_id,variable,n_vals,first,last,mean,median,std_dev,iqr,mk_p_val,mk_trend,sen_slp,sen_incpt,sen_trend
1990-2020,107,H_µeq/l,31,23.9883291901949,10.471285480508984,10.636468416225945,9.447319313988999,4.719944591616273,6.184849308899864,0.12562216298594642,no trend,-0.15688729345935343,324.0063426999926,no trend
1990-2020,107,SAA_µeq/l,31,88.0874969231962,31.749817717706502,50.46847259898635,42.74015530708097,21.35085852192121,27.33847591594092,1.672965166399365e-08,decreasing,-1.9775084047944391,4007.6445069199312,decreasing
1990-2020,107,ANC_µeq/l,31,9.827460440246329,41.79731717658596,31.775351010233184,35.21403904914365,12.735754085786521,17.07019975722133,4.5202596182347676e-05,increasing,1.0173868224346665,-2004.6465399323627,increasing
1990-2020,107,OrgAnions_µeq/l,31,77.83471897950935,94.49179297560153,89.86616837838588,91.30523426222624,13.119272888084321,13.654450930218076,0.02713750593978581,increasing,0.527170668166173,-965.6719554109505,increasing
1990-2020,107,HCO3_µeq/l,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1990-2020,108,SO4_µeq/l,31,58.295926780315966,12.07558483306545,28.051556702728657,22.069172281119616,15.9337590388868,23.47452051600223,1.7317258738103192e-12,decreasing,-1.492098125924753,3013.7259147602495,decreasing
1990-2020,108,NO3-N_µeq/l,31,1.2857142857142858,0.5,0.8824884792626727,0.7857142857142857,0.35906548542296857,0.4464285714285716,2.792309530263992e-06,decreasing,-0.026785714285714288,54.49107142857143,decreasing
1990-2020,108,Cl_µeq/l,31,16.92381462781711,9.449129833864554,13.082290683804006,12.692860970862831,2.9828355031363265,2.9616675598679922,3.988980543656595e-06,decreasing,-0.22036216963303512,454.51901108509827,decreasing
1990-2020,108,Ca_µeq/l,31,50.39920159680639,40.169660678642714,48.17622818878372,46.656686626746506,7.023079659149511,9.356287425149702,1.4833668999791882e-06,decreasing,-0.6653359946773113,1380.6553559547556,decreasing
1990-2020,108,Mg_µeq/l,31,14.807502467917075,10.694307337940112,12.167096561899614,11.516946363935505,2.2195358730186987,2.6735768344850275,7.029538067193641e-06,decreasing,-0.16452780519907861,341.39519578808813,decreasing
1990-2020,108,CaMg_µeq/l,31,65.6786131586777,50.54033098659542,60.409332912050616,57.35099396468662,9.269015283889994,13.257049573114386,5.312529052226012e-07,decreasing,-0.8758670002322878,1813.4643294304237,decreasing
1990-2020,108,H_µeq/l,31,18.620871366628656,8.711944881680608,9.942501876948091,9.335017126886733,2.414048155556782,2.5982821464812087,0.0036285478060278376,decreasing,-0.13535157741923357,280.71492985245004,decreasing
1990-2020,108,SAA_µeq/l,31,77.80173879314435,21.800888308794104,42.137032591227175,35.46962088535811,19.14051790512612,25.31249818377983,5.1803006329009804e-12,decreasing,-1.73915788629233,3522.4811829014798,decreasing
1990-2020,108,ANC_µeq/l,31,15.10135636480494,55.87018289629204,45.015560851459824,48.59143321576342,10.681210910553947,16.388111359003915,1.3861735368436712e-06,increasing,0.9305833560956409,-1817.2281957559967,increasing
1990-2020,108,OrgAnions_µeq/l,31,83.56952693864108,119.00793263187123,111.67843835498974,113.54251746010918,12.785355202715815,12.595670428277558,3.3667518407387576e-05,increasing,0.8245364792711511,-1539.6531234785489,increasing
1990-2020,108,HCO3_µeq/l,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1990-2020,109,SO4_µeq/l,31,77.03390324541752,23.94296992762977,51.465632133359584,47.05314090125503,20.390640599421292,33.936557375683925,1.3553602684623911e-12,decreasing,-1.9943343372213354,4045.6934870300324,decreasing
1990-2020,109,NO3-N_µeq/l,31,14.642857142857142,3.857142857142857,12.161290322580644,12.5,3.3596731974785294,4.642857142857142,2.3875803112360927e-08,decreasing,-0.32967032967032966,673.4890109890109,decreasing
1990-2020,109,Cl_µeq/l,31,177.70005359207963,165.85338335260766,165.3074538484845,163.03274758130482,31.844543599048173,42.45056835810789,0.20233917582116057,no trend,-0.8461907313908554,1859.64516401997,no trend
1990-2020,109,Ca_µeq/l,31,26.94610778443114,18.46307385229541,24.698989118537124,23.952095808383238,4.806514113487754,5.489021956087825,6.707114508230916e-07,decreasing,-0.43662674650698596,899.38872255489,decreasing
1990-2020,109,Mg_µeq/l,31,36.1961171437973,31.26028298782494,32.09088303665255,31.26028298782494,5.729976767074333,7.403751233958541,0.011643519171296024,decreasing,-0.26324448831852576,559.065482066469,decreasing
1990-2020,109,CaMg_µeq/l,31,63.14222492822845,49.723356840120346,56.78987215518967,55.563108728249325,9.923329215082152,13.58068660310181,8.041203646391715e-05,decreasing,-0.6705630091139427,1400.0419420017045,decreasing
1990-2020,109,H_µeq/l,31,29.51209226666384,9.120108393559097,14.699305708467625,12.882495516931348,5.994733350131995,6.955918933858751,9.113699572793621e-09,decreasing,-0.5513292067207591,1118.2975549920534,decreasing
1990-2020,109,SAA_µeq/l,31,269.3768139803543,193.6534961373803,228.93437630442477,210.4750120050378,46.31852297112423,53.6503079740657,3.3667518407387576e-05,decreasing,-3.2678604655117427,6762.535245356082,decreasing
1990-2020,109,ANC_µeq/l,31,-53.66306297819219,1.3367217659717672,-18.64793756282407,-14.79966780702114,23.203797557420682,30.680007846663116,1.1244890574246824e-08,increasing,2.3071408089901007,-4640.616989832173,increasing
1990-2020,109,OrgAnions_µeq/l,31,12.238083337936484,43.39318225175034,27.285432217939093,28.089340952579136,12.472965703200954,17.493680817304007,2.4777915275109308e-08,increasing,1.2191254147328794,-2416.257115586844,increasing
1990-2020,109,HCO3_µeq/l,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1990-2020,110,SO4_µeq/l,31,29.147963390157983,15.82318012608576,18.406871719678797,16.864178818591405,4.040843002967161,4.476294377774261,1.0980988727204988e-06,decreasing,-0.3363226545018229,691.1911010947464,decreasing
1990-2020,110,NO3-N_µeq/l,31,1.1428571428571428,0.7857142857142857,0.9700460829493088,0.8571428571428571,0.3920008822478909,0.5357142857142857,0.0013120858423776305,decreasing,-0.02380952380952381,48.595238095238095,decreasing
1990-2020,110,Cl_µeq/l,31,95.90161622429694,118.18463881758947,94.85525134139425,91.1065354130821,15.744470114469623,14.667306010774837,0.8516138395696118,no trend,0.0940211923767625,-97.4059553023267,no trend
1990-2020,110,Ca_µeq/l,31,18.962075848303392,29.44111776447106,24.59918871933552,25.449101796407188,3.980761828306347,4.491017964071858,0.008709163333596948,increasing,0.2303086135421465,-436.3196683555965,increasing
1990-2020,110,Mg_µeq/l,30,23.03389272787101,26.32444883185258,21.679280465065258,21.470878578479763,2.6106123289858654,3.33168805528134,0.36065306713544776,no trend,0.05484260173302621,-88.46111659537127,no trend
1990-2020,110,CaMg_µeq/l,31,41.995968576174405,55.76556659632364,46.65104717165039,46.30364148307531,6.909262187349371,7.869256551063714,0.023768545012891718,increasing,0.31579650833246237,-586.8683577235117,increasing
1990-2020,110,H_µeq/l,28,1.1481536214968815,0.8511380382023759,0.7479226799509874,0.6606934480075964,0.2371222049918103,0.2462710452516904,0.0033784199861532915,decreasing,-0.014441229847391057,29.63702113679775,decreasing
1990-2020,110,SAA_µeq/l,31,126.19243675731208,134.7935332293895,114.21143181683345,108.9552880369909,17.91266138344302,23.36461035953201,0.45455525621868187,no trend,-0.2986056547969273,707.6596259048301,no trend
1990-2020,110,ANC_µeq/l,30,6.709110781214516,37.29933681970984,31.057522056123776,33.376974371925606,11.943586677213604,14.344213378404813,2.54824942003129e-05,increasing,0.9903191793437038,-1951.7178206225287,increasing
1990-2020,110,OrgAnions_µeq/l,31,17.627078757943885,27.599982747773083,23.171855937182578,23.20058878053082,3.681969382651651,4.936119144347817,0.000149532590201229,increasing,0.26421927710069965,-506.559061806372,increasing
1990-2020,110,HCO3_µeq/l,30,0.0,10.55049211013914,10.271556074446107,10.48472571626911,8.123452901693724,9.792048219412859,0.0007708745094889835,increasing,0.5108318050782483,-1013.4776275630797,increasing
1990-2020,112,SO4_µeq/l,31,77.03390324541752,36.226754499196346,59.39065443759609,58.08772704181484,14.60834052388966,20.29947450386001,9.414691248821327e-14,decreasing,-1.5614980387584616,3188.8912947525305,decreasing
1990-2020,112,NO3-N_µeq/l,31,24.285714285714285,23.571428571428573,30.08064516129032,29.642857142857142,3.7237855590273132,6.4285714285714235,0.0008485810441616337,decreasing,-0.3571428571428565,745.7142857142844,decreasing
1990-2020,112,Cl_µeq/l,31,236.93340478943952,223.11228951005555,231.75617332533847,229.59975178405213,17.685715940055754,15.372464953600513,0.0124010857870831,decreasing,-0.8058959346579481,1845.421100773238,decreasing
1990-2020,112,Ca_µeq/l,31,41.91616766467066,48.90219560878244,52.08936964780117,52.395209580838326,4.682254648582197,5.23952095808383,0.8380174934756408,no trend,0.0,52.395209580838326,no trend
1990-2020,112,Mg_µeq/l,31,59.23000987166831,55.939453767686736,60.25698181702383,60.0526488976637,3.077071056886244,4.524514642974658,0.10757901072600462,no trend,-0.08226390259953931,224.99177360974,no trend
1990-2020,112,CaMg_µeq/l,31,101.14617753633895,104.84164937646918,112.34635146482505,112.2779120928922,7.207836491981471,8.017528615030571,0.4048758900068208,no trend,-0.1409323505013674,394.8472748481338,no trend
1990-2020,112,H_µeq/l,31,11.22018454301963,1.0232929922807537,3.952326817461263,1.9054607179632483,3.6890693445494094,5.793744511352395,6.245043437935749e-08,decreasing,-0.3365856993656994,676.7597879461905,decreasing
1990-2020,112,SAA_µeq/l,31,338.25302232057135,282.91047258068045,321.22747292422497,311.4244266471277,29.022218367182102,35.38075581633632,7.835865623029292e-08,decreasing,-2.5941230667219557,5512.641175424649,decreasing
1990-2020,112,ANC_µeq/l,31,-32.05844785507427,25.273397903130483,0.9325936402510794,7.7450261275055965,24.359123013478946,39.93148572831919,1.3723514991070829e-08,increasing,2.32929442568056,-4662.490297362017,increasing
1990-2020,112,OrgAnions_µeq/l,31,3.652087735017656,11.82746982696324,9.820231315990856,9.750291809345164,3.185882573584982,3.4130220498474113,1.6431415847950603e-06,increasing,0.24434994036239466,-480.1713386172561,increasing
1990-2020,112,HCO3_µeq/l,31,0.0,14.469221068447998,5.5337024698304935,0.2191809147068806,8.415580887709636,8.399085030479037,3.9347027311897875e-06,increasing,0.3287569938509194,-658.9385917563866,increasing
1990-2020,114,SO4_µeq/l,27,38.51695162270876,16.447779341589147,22.30513198475422,21.02817358861397,6.402123078980622,7.2245309259891535,9.614620211095826e-10,decreasing,-0.6766491501286674,1379.0630178968495,decreasing
1990-2020,114,NO3-N_µeq/l,27,1.6428571428571428,0.7142857142857143,1.408730158730159,1.4285714285714286,0.6333495136879395,0.875,1.8782883994594712e-05,decreasing,-0.06168831168831171,125.23701298701303,decreasing
1990-2020,114,Cl_µeq/l,27,98.7222519955998,119.87702028037118,98.65434780110547,98.7222519955998,21.258996922614386,36.73878092121966,0.27813840678930957,no trend,0.7964148060149236,-1499.6822636763518,no trend
1990-2020,114,Ca_µeq/l,27,11.227544910179642,15.96806387225549,12.382642123161084,12.4750499001996,1.7162892072076141,2.120758483033933,0.9665876215207505,no trend,0.0,12.4750499001996,no trend
1990-2020,114,Mg_µeq/l,27,20.56597564988483,20.56597564988483,20.905695099508858,20.56597564988483,3.483884168123933,4.935834155972358,0.4268441384861421,no trend,0.0725857964113582,-125.11371774771108,no trend
1990-2020,114,CaMg_µeq/l,27,31.71938452808105,36.53403952214032,33.45954247039539,31.89474949410163,4.787720715976049,5.954157824528629,0.6021675277481957,no trend,0.05571545120907959,-79.9261610825211,no trend
1990-2020,114,H_µeq/l,27,6.920143798880597,4.168693834703355,5.381106456054435,5.4954087385762485,1.421532635144568,1.4849547773973732,3.609025963635659e-06,decreasing,-0.12815274025193965,262.69795842421917,decreasing
1990-2020,114,SAA_µeq/l,27,135.63527580600612,137.03908533624605,122.59839472247144,126.18186794372936,21.072924321836435,30.281445958131684,0.9335433162568849,no trend,0.04333826372990757,39.20197263780487,no trend
1990-2020,114,ANC_µeq/l,27,10.672380020839613,10.120515389124764,11.62973066056187,9.693898989116562,9.362848377074734,12.130516627478247,0.00014815749171148695,increasing,0.7814260832408506,-1558.6282500752704,increasing
1990-2020,114,OrgAnions_µeq/l,27,37.381128527992544,48.449926873781656,35.18968385056797,32.997353931029465,8.189102956749256,9.828195450649272,0.027120958252384142,increasing,0.5310551947668062,-1032.8304219659506,increasing
1990-2020,114,HCO3_µeq/l,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1990-2020,115,SO4_µeq/l,31,41.63994770022569,10.82638640205868,23.70454764644299,22.069172281119616,10.509694908415291,19.05027607285325,1.1546319456101628e-13,decreasing,-1.1190735944435657,2265.811729140469,decreasing
1990-2020,115,NO3-N_µeq/l,31,9.0,3.4285714285714284,6.6198156682027625,6.857142857142857,1.8859836655331585,2.9642857142857135,2.141220356577378e-08,decreasing,-0.18622448979591835,380.2372448979591,decreasing
1990-2020,115,Cl_µeq/l,31,25.385721941725663,19.74445039911996,23.038225073996188,21.154768284771382,5.089866803393914,6.205398696866272,2.1669621452780063e-07,decreasing,-0.3948890079823991,812.9072292894816,decreasing
1990-2020,115,Ca_µeq/l,31,21.956087824351297,23.952095808383238,24.008434743416387,24.451097804391217,2.861991192206788,3.9920159680638747,0.3931830086824015,no trend,-0.04158349966733225,107.82601463739238,no trend
1990-2020,115,Mg_µeq/l,31,11.516946363935505,8.226390259953932,9.54792005010137,9.049029285949326,1.2549736012609984,1.2339585389930914,9.120008377383471e-07,decreasing,-0.10968520346605248,228.96786223538456,decreasing
1990-2020,115,CaMg_µeq/l,31,33.4730341882868,32.178486068337165,33.55635479351777,34.322766116335934,3.4865174688624916,4.814654994059264,0.033547137603205934,decreasing,-0.17869000399989746,392.59622413613033,decreasing
1990-2020,115,H_µeq/l,31,6.918309709189362,1.0,2.2336170561051425,1.6218100973589298,1.7625240464377707,2.0385411398024624,8.068054642151878e-07,decreasing,-0.13143721958024637,265.15343535575295,decreasing
1990-2020,115,SAA_µeq/l,31,76.02566964195135,33.99940822975007,53.362588388641974,47.95647982309672,16.657693984800932,29.41112431318666,3.4772185131259903e-13,decreasing,-1.6968616319909253,3450.1640519649022,decreasing
1990-2020,115,ANC_µeq/l,31,-13.89669085791948,26.45380376453573,8.523881439621402,11.955012256593408,14.377373572761986,22.487387521491343,1.3217715810753816e-10,increasing,1.497339475903781,-2990.2106369304875,increasing
1990-2020,115,OrgAnions_µeq/l,31,5.591736287300495,13.03314184946377,10.55338381154623,11.080769386759338,2.5963070056059303,3.295275804491588,1.3861735368436712e-06,increasing,0.23523782145256322,-460.5710626256299,increasing
1990-2020,115,HCO3_µeq/l,31,0.0,14.420661915071962,4.75617192374258,1.5689684477032184,6.333312757458047,8.706582593798558,3.472906771051498e-07,increasing,0.3815325389076455,-763.403772062126,increasing
1990-2020,116,SO4_µeq/l,31,33.31195816018055,14.157582218076737,20.576850284508296,19.570775419106077,5.987069109387057,10.097687317304729,2.249311847890567e-12,decreasing,-0.6107192329366434,1244.062837457076,decreasing
1990-2020,116,NO3-N_µeq/l,31,3.357142857142857,1.0714285714285714,1.7580645161290325,1.3571428571428572,0.7953259331347192,1.214285714285714,5.0551901775719443e-08,decreasing,-0.07142857142857206,144.57142857142983,decreasing
1990-2020,116,Cl_µeq/l,27,19.74445039911996,20.59064113051081,21.03985349408868,20.30857755338053,2.0238230008384113,1.974445039912002,0.6557654784905738,no trend,0.0,20.30857755338053,no trend
1990-2020,116,Ca_µeq/l,31,31.93612774451098,41.91616766467066,36.57845599124332,36.42714570858284,4.6577942215458075,6.536926147704591,0.007455315259845996,increasing,0.2626326294778864,-490.1512763945794,increasing
1990-2020,116,Mg_µeq/l,31,20.56597564988483,23.03389272787101,20.396140496130947,19.74333662388944,1.7562826859930245,2.0565975649884827,0.16579315731875433,no trend,0.03917328695216157,-58.79910371519451,no trend
1990-2020,116,CaMg_µeq/l,31,52.50210339439581,64.95006039254167,56.974596487374264,55.84684530248487,6.165466002765855,7.8086669701071685,0.023728088936485925,increasing,0.2728994134140404,-491.31647859266604,increasing
1990-2020,116,H_µeq/l,31,0.5011872336272725,0.3019951720402019,0.3371903790422384,0.3019951720402019,0.09342141838948785,0.13983665527397016,0.0013686195213757912,decreasing,-0.005269255288195556,10.866852024872292,decreasing
1990-2020,116,SAA_µeq/l,31,56.41355141644336,35.81965192001612,42.64446111892124,41.73162529522829,7.742236825632986,10.321905756477427,6.143836550620563e-10,decreasing,-0.737714822746114,1520.8498449011868,decreasing
1990-2020,116,ANC_µeq/l,31,35.46371838456312,73.0696157022093,56.72241194124292,56.1691232618161,12.672336821443833,18.752042753609786,3.653338875864165e-08,increasing,1.1955611550073675,-2340.930992527956,increasing
1990-2020,116,OrgAnions_µeq/l,30,24.271294885338506,23.816191956428533,24.389621532483034,24.017482723924445,2.8825457566810866,2.8884723482050667,0.6813780520148034,no trend,0.03438979889569019,-44.916869162486535,no trend
1990-2020,116,HCO3_µeq/l,31,11.693610732851884,49.55541891782098,31.928320813843385,29.881740851684107,13.210607673946951,14.929576539584865,1.159455156796163e-05,increasing,1.110632650853154,-2196.93672410889,increasing
1990-2020,118,SO4_µeq/l,31,66.6239163203611,19.570775419106077,39.63854376237613,34.97755606818958,17.882319650595317,24.671669012383717,9.325429317641465e-12,decreasing,-1.7136440015092882,3470.8337790943124,decreasing
1990-2020,118,NO3-N_µeq/l,31,4.714285714285714,4.428571428571429,5.677419354838711,4.857142857142857,2.1722289383157665,2.2857142857142865,0.011290905434290899,decreasing,-0.09663865546218485,198.61764705882348,decreasing
1990-2020,118,Cl_µeq/l,31,132.56988125123402,103.51733280681464,108.25327125508284,94.49129833864552,43.237285428101124,36.809296815502194,0.09239670299832903,no trend,-1.0243361485257727,2148.28527613282,no trend
1990-2020,118,Ca_µeq/l,31,27.44510978043912,19.46107784431138,27.004056403322387,26.447105788423155,5.83536693168707,8.233532934131734,0.0003728423155031635,decreasing,-0.3801919969584639,788.7320596901433,decreasing
1990-2020,118,Mg_µeq/l,31,26.32444883185258,18.920697597894044,22.102453056502036,19.74333662388944,6.623934768015641,6.786771964461995,0.009929383252943902,decreasing,-0.23503972171296894,490.9979786583922,decreasing
1990-2020,118,CaMg_µeq/l,31,53.7695586122917,38.381775442205424,49.173725281341916,46.19044241231259,11.962767344539696,13.685117425563476,0.0007175723435022263,decreasing,-0.623752495009982,1296.8141949073265,decreasing
1990-2020,118,H_µeq/l,31,23.9883291901949,9.77237220955811,11.302252706785142,9.120108393559097,5.3633003528493886,6.757370732552733,2.1073556363049306e-05,decreasing,-0.42112142372805805,853.4685629683155,decreasing
1990-2020,118,SAA_µeq/l,31,203.90808328588085,127.51667965449217,153.45162995801803,132.37752531016253,54.30688397143151,68.02879015108097,0.0002413897092941042,decreasing,-2.870676909686967,5888.084729232532,decreasing
1990-2020,118,ANC_µeq/l,31,-29.54973272697961,9.592227938940992,7.475312007493714,9.749367783956073,20.848901320718245,26.75316699666613,1.650774061889848e-07,increasing,1.8449781830964143,-3689.4318893243544,increasing
1990-2020,118,OrgAnions_µeq/l,31,30.175375659102823,56.11272063588183,53.47907423360411,56.11272063588183,15.022311692606069,18.378820475133935,4.5202596182347676e-05,increasing,1.1748338406163816,-2299.4291297999634,increasing
1990-2020,118,HCO3_µeq/l,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1990-2020,119,SO4_µeq/l,31,20.819973850112845,12.283784571566578,14.817105260683535,14.407421904278088,3.1042871320342833,3.7475952930203107,5.2353595458853874e-08,decreasing,-0.2974281978587549,610.7509586110816,decreasing
1990-2020,119,NO3-N_µeq/l,31,2.4285714285714284,1.0714285714285714,1.2119815668202765,1.0714285714285714,0.6317785797243777,0.8571428571428571,0.00026450964500512875,decreasing,-0.04761904761904764,96.54761904761908,decreasing
1990-2020,119,Cl_µeq/l,31,95.90161622429694,104.6455871153358,92.78071922572636,91.67066256734267,11.349554072156119,15.654528530730829,0.6955097418526939,no trend,0.12088439019869364,-150.70253978103807,no trend
1990-2020,119,Ca_µeq/l,31,14.97005988023952,20.95808383233533,18.6304809735368,16.96606786427146,4.409806651105781,4.990019960079838,0.006682980548417428,increasing,0.20791749833665998,-399.90851630073183,increasing
1990-2020,119,Mg_µeq/l,31,22.211253701875616,23.03389272787101,20.25549575942851,20.56597564988483,2.786606751603366,4.524514642974662,0.40273797288254976,no trend,0.06855325216628276,-116.8832949435121,no trend
1990-2020,119,CaMg_µeq/l,31,37.18131358211514,43.99197656020634,38.8859767329653,37.55913641621003,6.60836699191473,7.545619521076304,0.044839519116831594,increasing,0.26046130838027803,-484.6657868862474,increasing
1990-2020,119,H_µeq/l,31,2.1379620895022327,1.2302687708123812,1.15270618162457,1.0471285480508985,0.4625643758642388,0.5695029005313414,0.0004026779257328972,decreasing,-0.03729132483542688,75.81623484308179,decreasing
1990-2020,119,SAA_µeq/l,31,119.15016150298122,118.00080025833093,108.80980605323019,106.45283084762151,12.78902636885818,19.092050289380367,0.3242351019547285,no trend,-0.16375883013181994,434.7892852619205,no trend
1990-2020,119,ANC_µeq/l,31,0.6240600238424485,17.210160562404784,17.203554540004166,15.609058310388315,10.23063345012998,11.567666080865468,8.041203646391715e-05,increasing,0.761191761885112,-1510.5804242692611,increasing
1990-2020,119,OrgAnions_µeq/l,31,9.220009415559744,15.167877814315302,14.255228954759373,14.217972926687748,2.944428378590376,2.8367063754824944,4.880823591957295e-07,increasing,0.21855440651660468,-423.98361213910465,increasing
1990-2020,119,HCO3_µeq/l,31,0.0,3.272551518901862,5.410693115631927,2.583323102161213,7.053831104866303,7.677566064924581,0.006705232298761521,increasing,0.172010843670912,-342.2984184580173,increasing
1990-2020,120,SO4_µeq/l,31,62.459921550338535,22.693771496623,33.76529630046527,31.229960775169268,12.531437980990686,15.61498038758463,7.990785810818579e-11,decreasing,-1.1450985617562066,2327.1525770963635,decreasing
1990-2020,120,NO3-N_µeq/l,31,7.571428571428571,3.0,6.426267281105988,6.285714285714286,2.1943599527812157,2.8214285714285703,0.04457168368569353,decreasing,-0.1101190476190476,227.07440476190473,no trend
1990-2020,120,Cl_µeq/l,31,169.2381462781711,169.52020985530137,145.68583758779226,140.60869319944715,32.06090262552204,30.603898118635954,0.13462318133621975,no trend,-0.8148503339319343,1774.3836127329753,no trend
1990-2020,120,Ca_µeq/l,30,34.4311377245509,37.92415169660679,35.00499001996009,34.18163672654691,4.950454854784026,4.865269461077844,0.3257207368514816,no trend,-0.11088933244621874,256.45930361499234,no trend
1990-2020,120,Mg_µeq/l,31,27.14708785784797,25.50180980585719,30.37926312772665,29.615004935834158,5.522401926178379,4.524514642974665,0.08827409627537741,no trend,-0.14517159282271686,320.6840485453815,no trend
1990-2020,120,CaMg_µeq/l,30,61.57822558239887,72.4079974306077,65.34680720822259,63.95846017737477,9.685302960372724,7.1948895890351565,0.2389927879015219,no trend,-0.2076794091973994,480.2518359135619,no trend
1990-2020,120,H_µeq/l,31,6.918309709189362,0.7943282347242822,2.672262982661835,2.2461775642791233,1.5725613470081568,1.9289858342865356,2.2856961523487485e-06,decreasing,-0.1144307684038415,231.67986821398134,decreasing
1990-2020,120,SAA_µeq/l,31,239.26949639993825,194.99969563763864,186.3467548586571,180.6379800618057,40.43628492447906,40.87527098459276,0.0034624952577932966,decreasing,-2.0267143924075475,4244.200336838939,decreasing
1990-2020,120,ANC_µeq/l,31,-18.645399797024226,21.95554876243376,17.628253735519323,18.429006139311085,15.608234672226333,18.091568718834527,8.266810680446213e-07,increasing,1.1461216355124015,-2279.5448730630537,increasing
1990-2020,120,OrgAnions_µeq/l,31,18.74267162965536,35.37897083404074,27.923345651160645,27.54994335327126,5.143559156064531,7.408131809839915,5.229024939912286e-05,increasing,0.4058156351660045,-786.1104051545677,increasing
1990-2020,120,HCO3_µeq/l,31,0.0,0.0,1.834361185043399,0.0,6.186436898115612,0.0,0.03180114422487512,increasing,0.0,0.0,no trend
1990-2020,121,SO4_µeq/l,31,47.88593985525954,30.60536155966588,37.76138805556757,37.78825253795481,6.536829020317814,10.82638640205868,2.8963498266421084e-12,decreasing,-0.7046760380038196,1450.6637087356132,decreasing
1990-2020,121,NO3-N_µeq/l,31,1.9285714285714288,0.5,1.1129032258064513,0.7857142857142857,0.713755563626859,1.4285714285714288,2.21825295332323e-06,decreasing,-0.06493506493506494,130.9805194805195,decreasing
1990-2020,121,Cl_µeq/l,31,76.15716582517699,91.3885989902124,86.34784990214216,86.02939102473697,4.085375157806389,4.795080811214845,0.5390163896028803,no trend,-0.0769264301264414,240.26688342825196,no trend
1990-2020,121,Ca_µeq/l,31,31.437125748503,35.42914171656687,34.294314596613226,33.433133732534934,3.3460671210067017,4.241516966067866,0.03160048760362755,increasing,0.16633399866932783,-300.06653359946733,no trend
1990-2020,121,Mg_µeq/l,31,24.6791707798618,25.50180980585719,27.003789446868126,27.14708785784797,1.7535875048082872,2.467917077986179,0.5239295441591283,no trend,0.0,27.14708785784797,no trend
1990-2020,121,CaMg_µeq/l,31,56.11629652836479,60.93095152242405,61.29810404348135,60.580221590382905,4.4520035487718195,5.697391002792038,0.08277547994250178,no trend,0.16633399866932783,-272.91944574161937,no trend
1990-2020,121,H_µeq/l,31,1.3182567385564077,0.5754399373371567,0.862457130253283,0.8317637711026709,0.28174445943518595,0.5007765754282119,1.115170568644075e-05,decreasing,-0.025879541869864103,52.720245220180196,decreasing
1990-2020,121,SAA_µeq/l,31,125.97167710900796,122.49396054987828,125.22214118351619,125.97167710900796,8.650363171824628,12.675620121341808,1.802282441065728e-07,decreasing,-0.8423973788352577,1814.9784216736996,decreasing
1990-2020,121,ANC_µeq/l,31,2.016154147547761,21.47986087383916,18.230820207561106,19.621303498992816,12.713600454011662,20.92568531027782,2.0371358155912844e-08,increasing,1.3131475655141718,-2613.2395653569215,increasing
1990-2020,121,OrgAnions_µeq/l,31,16.370874407706868,9.931109223020536,9.603811179007844,9.051180090879642,1.9337125531014823,1.8475251499187308,0.05267307614212502,no trend,0.06073567663563612,-112.72385156357079,no trend
1990-2020,121,HCO3_µeq/l,31,0.0,12.124191588155782,11.24246921078035,11.123086840414,10.19497579187411,17.90213907391231,4.89846309070785e-07,increasing,0.8887835184450532,-1770.8878676419176,increasing
1990-2020,122,SO4_µeq/l,31,52.04993462528211,33.31195816018055,41.750763690073065,41.63994770022569,7.709340264247347,13.741182741074475,3.034905660115328e-12,decreasing,-0.8432089409295699,1732.2738742640133,decreasing
1990-2020,122,NO3-N_µeq/l,31,0.6428571428571429,0.1428571428571428,0.35253456221198143,0.2142857142857142,0.31833724248995976,0.5,0.01125250714603121,decreasing,-0.014285714285714289,28.857142857142865,no trend
1990-2020,122,Cl_µeq/l,31,76.15716582517699,92.51685329873352,88.98195975953625,90.26034468169124,4.4450653612852555,6.6284940625617,0.33951901062678846,no trend,-0.11282543085211216,316.47533354017617,no trend
1990-2020,122,Ca_µeq/l,31,33.433133732534934,37.4251497005988,36.62674650698603,36.42714570858284,3.3716192839174792,2.4950099800399173,0.10902099360286233,no trend,0.09072763563781518,-145.4817637452366,no trend
1990-2020,122,Mg_µeq/l,31,25.50180980585719,26.32444883185258,28.56945727053678,28.79236590983876,1.8582896112775684,2.4679170779861863,1.0,no trend,0.0,28.79236590983876,no trend
1990-2020,122,CaMg_µeq/l,31,58.93494353839212,63.74959853245139,65.19620377752283,64.74760252446735,4.628968170698742,3.7425149700598794,0.518246650046523,no trend,0.058454988673522244,-52.45464976594475,no trend
1990-2020,122,H_µeq/l,31,1.096478196143185,0.5623413251903491,0.8109495109384522,0.7585775750291835,0.27514696904286173,0.4919244350518869,3.626889595320648e-07,decreasing,-0.027579871979384617,56.05622089369535,decreasing
