station_id,year,totn_mgNpm2
38473,1995,922.20544
38473,1996,1010.8097
38473,1997,911.61163
38473,1998,910.7744
38473,1999,924.16113
38473,2000,937.548
38473,2001,901.3384
38473,2002,918.78204
38473,2003,831.7157
38473,2004,694.6853
38473,2005,625.2347
38473,2006,601.21625
38473,2007,672.0202
38473,2008,681.474
38473,2009,534.6992
38473,2010,475.2272
38473,2011,687.9956
38473,2012,631.0993
38473,2013,725.22766
38473,2014,496.3903
38473,2015,454.4365
38474,1990,1133.3016
38474,1991,941.656
38474,1992,901.48706
38474,1993,965.5626
38474,1994,1045.8777
38474,1995,862.557
38474,1996,971.7945
38474,1997,990.7421
38474,1998,1075.7645
38474,1999,1088.1512
38474,2000,1100.538
38474,2001,1063.486
38474,2002,1113.585
38474,2003,962.9323
38474,2004,775.2512
38474,2005,710.3761
38474,2006,678.1515
38474,2007,780.28314
38474,2008,739.614
38474,2009,657.9556
38474,2010,521.8706
38474,2011,769.7012
38474,2012,718.5988
38474,2013,854.8004
38474,2014,701.3372
38474,2015,612.703
38475,1990,1013.95166
38475,1991,828.7015
38475,1992,721.56995
38475,1993,890.01733
38475,1994,868.8587
38475,1995,808.2652
38475,1996,811.58044
38475,1997,805.27985
38475,1998,950.3596
38475,1999,925.7474
38475,2000,901.13513
38475,2001,818.37256
38475,2002,960.1078
38475,2003,788.6868
38475,2004,631.2549
38475,2005,571.16296
38475,2006,566.7471
38475,2007,700.4808
38475,2008,635.4022
38475,2009,520.1437
38475,2010,488.26627
38475,2011,621.1367
38475,2012,626.4637
38475,2013,752.5102
38475,2014,681.75757
38475,2015,625.89954
38491,1990,1575.4832
38491,1991,1271.6259
38491,1992,1275.4347
38491,1993,1324.6837
38491,1994,1356.1792
38491,1995,1222.4264
38491,1996,1340.8633
38491,1997,1254.1167
38491,1998,1138.6088
38491,1999,1267.1108
38491,2000,1395.613
38491,2001,1204.38
38491,2002,1388.835
38491,2003,1231.699
38491,2004,1000.75104
38491,2005,889.2965
38491,2006,909.5484
38491,2007,917.6755
38491,2008,802.75555
38491,2009,758.8257
38491,2010,618.6945
38491,2011,890.08124
38491,2012,717.9328
38491,2013,835.6386
38491,2014,698.0872
38491,2015,671.1831
38476,1990,1276.6182
38476,1991,1127.0214
38476,1992,1043.9519
38476,1993,1063.493
38476,1994,1132.3759
38476,1995,958.5368
38476,1996,1061.6364
38476,1997,1043.1978
38476,1998,1126.777
38476,1999,1144.2699
38476,2000,1161.763
38476,2001,1094.941
38476,2002,1154.467
38476,2003,1015.36
38476,2004,772.9624
38476,2005,717.8772
38476,2006,697.8065
38476,2007,776.1681
38476,2008,705.8228
38476,2009,615.2567
38476,2010,477.3958
38476,2011,762.8443
38476,2012,739.5826
38476,2013,868.61115
38476,2014,722.2719
38476,2015,651.8312
38477,1990,1248.0093
38477,1991,1089.5021
38477,1992,1021.0496
38477,1993,1044.2446
38477,1994,1110.896
38477,1995,933.7023
38477,1996,1039.6415
38477,1997,1027.7734
38477,1998,1114.7354
38477,1999,1138.2493
38477,2000,1161.763
38477,2001,1094.941
38477,2002,1154.467
38477,2003,1015.36
38477,2004,772.9624
38477,2005,717.8772
38477,2006,697.8065
38477,2007,776.1681
38477,2008,705.8228
38477,2009,615.2567
38477,2010,477.3958
38477,2011,762.8443
38477,2012,739.5826
38477,2013,868.61115
38477,2014,722.2719
38477,2015,651.8312
38478,1990,1062.17
38478,1991,916.05084
38478,1992,724.01624
38478,1993,915.506
38478,1994,908.529
38478,1995,796.1296
38478,1996,914.83575
38478,1997,859.84125
38478,1998,1013.226
38478,1999,947.6437
38478,2000,882.0614
38478,2001,811.71124
38478,2002,943.6571
38478,2003,719.3781
38478,2004,673.4905
38478,2005,599.93494
38478,2006,570.56854
38478,2007,839.8304
38478,2008,793.5137
38478,2009,643.40356
38478,2010,584.1843
38478,2011,789.0988
38478,2012,794.1644
38478,2013,927.4746
38478,2014,690.4116
38478,2015,710.2654
38479,1990,1276.1138
38479,1991,1125.8389
38479,1992,1033.8396
38479,1993,1076.1478
38479,1994,1132.3677
38479,1995,942.24866
38479,1996,1056.7633
38479,1997,1034.7628
38479,1998,1138.125
38479,1999,1147.0236
