SiteID,Lat,Lon,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
38435,56.2282,-4.5099,200.90,206.90,212.91,218.91,224.91,230.91,239.48,248.05,256.62,265.19,273.75,290.48,363.90,335.50,311.59,304.84,291.98,213.01,241.66,305.75,219.83,332.86,238.48,255.92,325.49,275.86,239.94,239.83
38436,56.2163,-4.3381,241.37,247.05,252.72,258.39,264.05,269.72,279.10,288.48,297.85,307.22,316.58,330.15,432.04,381.87,350.79,352.87,339.87,253.80,287.97,343.27,254.58,380.10,280.22,295.53,380.20,311.00,285.75,277.38
38437,55.0895,-4.4242,364.73,364.63,364.53,364.42,364.31,364.20,370.01,375.80,381.55,387.28,392.97,388.32,501.50,430.40,393.20,387.64,425.06,317.64,412.65,392.50,327.83,459.58,333.70,381.41,412.69,365.36,358.76,376.54
38438,55.0034,-4.2655,434.73,434.24,433.74,433.24,432.73,432.23,439.15,446.03,452.90,459.73,466.54,480.63,609.62,502.85,477.91,446.15,502.13,373.05,496.53,457.59,380.89,538.27,400.68,453.01,497.19,412.89,427.42,428.85
38439,55.0780,-4.4310,371.72,371.59,371.46,371.33,371.19,371.05,376.93,382.79,388.62,394.42,400.20,395.01,510.87,437.10,400.32,393.23,431.24,322.80,419.66,400.25,332.16,469.36,338.88,387.77,418.41,371.34,365.26,383.58
38418,54.4757,-3.2922,447.43,454.46,461.48,468.49,475.49,482.48,496.20,509.91,523.59,537.27,550.92,488.07,538.66,458.68,541.33,474.22,561.97,446.26,539.55,481.47,374.46,533.75,446.64,481.49,540.39,467.53,461.34,481.94
38419,54.4840,-3.0912,396.35,402.29,408.21,414.10,419.97,425.81,438.20,450.53,462.82,475.06,487.24,432.17,494.84,410.71,464.92,424.38,507.49,354.45,459.94,400.93,349.42,464.73,376.50,429.87,494.75,379.12,399.85,387.01
38420,53.4930,-1.8270,641.09,648.01,654.95,661.91,668.89,675.88,695.63,715.43,735.28,755.18,775.13,757.14,702.12,618.48,662.58,667.69,680.79,577.62,652.57,589.44,567.81,593.18,673.78,646.77,715.10,521.47,619.78,562.40
38421,51.0450,0.0760,561.24,560.96,560.69,560.42,560.14,559.87,570.32,580.77,591.22,601.68,612.13,599.49,550.60,498.56,578.70,507.61,529.38,491.49,496.30,523.09,428.95,459.64,539.33,519.33,544.00,489.49,542.56,512.41
38422,53.0088,-4.0085,396.26,398.78,401.25,403.69,406.08,408.44,417.44,426.34,435.15,443.85,452.45,467.97,430.99,365.90,416.88,406.90,462.28,386.88,469.04,403.01,321.27,376.99,406.72,386.96,462.94,379.84,431.40,415.79
38423,52.7955,-3.9621,393.45,399.72,405.96,412.19,418.40,424.59,436.64,448.66,460.65,472.60,484.52,481.73,471.39,389.47,431.92,406.30,467.07,399.87,501.65,439.89,334.81,409.71,433.40,418.24,462.40,403.10,453.04,422.75
38424,52.4570,-3.4800,485.65,485.48,485.26,484.98,484.64,484.25,493.49,502.52,511.34,519.93,528.31,499.04,520.30,460.26,452.50,448.56,478.40,428.60,470.84,457.23,426.34,437.16,493.57,462.78,514.37,427.16,495.69,392.68
38425,55.1010,-6.1620,450.69,454.79,458.90,463.02,467.16,471.31,482.08,492.89,503.74,514.64,525.57,523.95,522.38,555.24,473.91,474.86,493.69,392.09,470.01,502.30,439.87,536.15,421.87,502.67,555.63,435.53,463.22,463.78
38427,54.1530,-6.0040,666.58,665.87,665.16,664.44,663.72,662.99,672.77,682.58,692.42,702.28,712.17,735.47,778.50,677.57,693.51,705.82,662.21,609.68,632.63,683.63,637.11,687.17,648.57,685.80,725.77,553.41,652.80,624.47
38428,54.1542,-5.9675,615.57,614.96,614.33,613.71,613.08,612.44,621.39,630.35,639.33,648.34,657.36,679.99,721.07,626.57,642.18,653.97,610.59,562.07,586.30,633.40,587.36,637.36,601.53,643.39,676.34,525.09,617.74,590.98
38429,54.7400,-7.0060,575.87,573.75,571.64,569.53,567.42,565.32,573.36,581.33,589.24,597.07,604.84,530.71,629.69,571.08,498.81,508.03,550.14,457.57,506.13,547.30,441.82,551.29,516.73,535.79,619.17,449.73,491.47,447.53
38430,50.5050,-4.0210,410.62,409.95,409.27,408.59,407.92,407.24,414.82,422.37,429.89,437.37,444.82,421.56,485.41,430.65,420.61,388.97,478.50,388.20,431.66,358.37,342.88,432.30,388.39,392.53,453.48,326.48,374.30,340.91
38431,52.3790,-3.6850,409.79,411.65,413.44,415.18,416.85,418.47,427.60,436.56,445.36,454.00,462.47,434.68,439.08,409.96,381.02,372.87,422.90,368.14,432.06,387.20,341.84,389.14,420.56,382.68,432.99,373.84,433.58,369.54
38432,57.4917,-5.4306,102.75,104.09,105.42,106.77,108.11,109.46,111.57,113.68,115.80,117.92,120.05,123.67,117.57,154.50,136.43,116.32,136.73,100.07,98.30,108.66,98.19,130.97,91.67,96.17,133.53,87.82,91.70,81.93
-1,49.2278,20.0088,547.84,523.38,499.04,474.84,450.76,426.82,420.02,413.26,406.53,399.84,393.17,417.75,340.20,426.44,356.45,351.43,310.62,370.77,388.93,377.37,286.17,381.74,356.21,285.08,294.88,351.67,312.65,372.16
-2,49.2293,19.9977,548.74,524.31,500.00,475.83,451.78,427.87,421.07,414.31,407.58,400.88,394.21,420.12,342.23,425.12,357.46,351.44,310.46,370.86,389.07,375.96,286.89,382.71,355.95,285.48,295.79,351.96,313.36,373.25
