SiteID,Lat,Lon,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
23475,46.4761,8.5847,719.80,710.68,701.47,692.17,682.78,673.31,643.89,614.24,584.35,554.23,523.88,480.57,378.14,427.57,376.16,373.43,332.42,334.04,330.37,296.38,302.18,266.55,322.77,280.95,233.84,244.35,240.02,254.90
23478,46.4494,8.5394,712.77,703.76,694.67,685.50,676.26,666.94,637.36,607.57,577.57,547.36,516.95,464.94,361.28,414.42,361.46,358.10,315.56,313.13,315.93,281.54,289.41,254.88,314.54,268.32,220.66,231.36,227.24,245.72
23488,46.2661,8.5847,1473.04,1461.23,1449.23,1437.03,1424.65,1412.07,1349.23,1285.71,1221.52,1156.64,1091.09,987.00,734.02,807.69,724.14,690.24,623.97,610.27,643.73,521.93,595.49,503.39,616.44,518.71,419.42,454.35,427.25,474.23
23489,46.2739,8.7736,1550.63,1539.66,1528.49,1517.12,1505.55,1493.77,1427.57,1360.60,1292.87,1224.39,1155.14,1042.02,788.30,812.47,748.14,705.35,676.79,637.22,665.42,558.59,607.56,516.09,632.33,534.17,431.99,480.27,447.58,480.00
23495,46.3544,8.6356,1136.21,1125.65,1114.94,1104.08,1093.08,1081.93,1033.99,985.57,936.68,887.32,837.48,761.73,567.39,622.93,552.51,533.82,489.59,474.55,494.14,414.76,456.61,391.61,484.36,415.24,327.32,353.31,338.53,376.86
23496,46.1292,8.9900,1935.65,1923.65,1911.45,1899.05,1886.46,1873.67,1786.71,1698.87,1610.16,1520.58,1430.14,1240.54,1121.29,1128.30,991.18,951.33,914.07,861.88,919.31,745.79,805.97,785.41,806.35,734.45,626.43,668.72,636.40,610.89
23497,46.3567,8.7925,1199.04,1188.90,1178.61,1168.16,1157.56,1146.80,1096.07,1044.80,993.01,940.68,887.83,797.08,607.27,652.57,583.00,551.77,531.51,512.21,523.34,441.62,475.28,411.00,504.85,428.02,348.45,378.28,357.40,385.94
38426,57.1180,-3.8500,401.04,390.76,380.42,370.02,359.56,349.04,333.99,318.85,303.63,288.33,272.94,309.76,338.78,298.21,257.78,210.24,274.63,217.10,230.30,204.07,176.06,214.37,186.04,154.98,210.22,136.96,145.05,135.20
38433,56.7580,-5.6120,493.11,482.43,471.67,460.82,449.89,438.88,422.84,406.67,390.39,374.00,357.48,372.60,416.23,457.51,332.53,356.63,376.08,282.84,273.42,286.05,207.55,280.91,206.15,214.64,256.23,219.33,215.52,191.87
38434,56.7552,-3.2247,702.86,683.05,663.12,643.05,622.85,602.52,575.72,548.74,521.60,494.29,466.80,473.59,670.11,462.07,455.03,348.05,495.28,319.03,375.65,354.89,328.00,382.21,286.57,286.35,352.35,247.90,250.15,221.84
38435,56.2282,-4.5099,698.48,678.99,659.36,639.61,619.73,599.73,573.44,546.99,520.38,493.60,466.65,500.13,590.37,509.60,446.46,419.46,460.49,324.17,376.73,373.19,294.88,391.77,302.21,283.67,350.93,274.64,272.13,256.99
38436,56.2163,-4.3381,770.02,748.80,727.41,705.88,684.19,662.34,633.20,603.86,574.32,544.58,514.64,555.29,673.92,569.02,485.96,466.24,513.48,369.98,426.00,407.97,331.43,431.79,342.43,317.85,393.92,301.65,303.13,282.16
38437,55.0895,-4.4242,778.67,760.29,741.77,723.11,704.32,685.40,658.56,631.53,604.32,576.93,549.35,557.65,648.69,568.47,458.26,467.03,538.68,383.93,461.91,378.44,354.69,441.58,336.87,354.33,387.52,307.30,326.09,304.39
38438,55.0034,-4.2655,858.00,837.50,816.84,796.01,775.03,753.88,724.38,694.66,664.73,634.57,604.20,632.97,751.55,611.69,536.80,516.39,604.07,425.59,539.70,424.07,387.05,509.42,375.98,403.57,437.06,341.62,365.65,338.27
38439,55.0780,-4.4310,783.81,765.29,746.64,727.85,708.93,689.87,662.89,635.72,608.37,580.83,553.11,559.78,653.99,570.20,462.29,469.79,540.83,386.26,465.15,381.76,355.50,447.66,338.66,356.58,389.35,309.19,328.07,307.24
38418,54.4757,-3.2922,997.41,973.74,949.85,925.75,901.43,876.89,842.02,806.86,771.40,735.65,699.60,655.65,669.19,618.98,577.86,549.78,674.31,501.77,585.19,430.13,367.09,462.93,424.30,411.49,481.19,345.56,366.80,347.72
38419,54.4840,-3.0912,956.36,933.22,909.85,886.27,862.46,838.44,804.17,769.60,734.72,699.55,664.07,629.18,661.31,607.79,550.35,529.39,655.88,448.34,555.64,411.13,367.35,446.39,397.14,403.16,467.38,318.04,352.92,314.75
38420,53.4930,-1.8270,1615.63,1571.69,1527.31,1482.49,1437.22,1391.51,1328.10,1264.10,1199.52,1134.34,1068.57,980.60,963.59,884.30,831.06,834.50,903.82,741.92,766.46,682.95,640.76,599.67,714.72,627.56,699.97,489.38,580.18,485.29
38421,51.0450,0.0760,1545.03,1505.94,1466.53,1426.81,1386.78,1346.43,1291.42,1236.00,1180.16,1123.91,1067.25,1025.44,991.21,919.62,1022.30,903.16,924.51,881.01,794.47,761.19,668.18,624.93,707.97,710.75,708.72,552.98,596.79,526.20
38422,53.0088,-4.0085,821.35,803.38,785.24,766.95,748.49,729.87,702.03,673.96,645.66,617.14,588.38,595.54,556.12,496.94,406.85,481.83,525.27,426.98,484.17,367.20,324.44,300.13,377.55,339.20,382.88,286.53,342.41,253.18
38423,52.7955,-3.9621,895.90,876.07,856.03,835.80,815.38,794.75,765.05,735.07,704.83,674.32,643.54,654.23,636.19,569.33,454.19,533.00,580.57,481.88,543.49,424.72,363.62,356.37,423.00,379.97,405.48,321.19,370.74,273.94
38424,52.4570,-3.4800,793.91,773.62,753.19,732.60,711.87,691.00,662.20,633.21,604.02,574.63,545.05,512.59,554.34,491.47,380.29,452.18,461.04,401.06,448.43,395.55,336.92,297.43,387.99,334.27,366.00,264.60,328.55,208.42
38425,55.1010,-6.1620,623.42,607.91,592.24,576.42,560.45,544.33,524.25,503.98,483.53,462.90,442.09,458.90,457.33,487.12,341.66,377.34,384.06,297.30,366.33,282.07,315.31,288.85,284.59,327.56,323.37,242.41,277.88,224.29
38427,54.1530,-6.0040,696.54,678.35,660.01,641.51,622.86,604.06,582.47,560.71,538.77,516.67,494.39,565.26,675.43,551.01,433.56,481.41,479.43,404.77,405.37,406.55,368.14,347.39,350.61,467.76,418.71,287.78,383.43,273.73
38428,54.1542,-5.9675,671.91,654.18,636.31,618.30,600.15,581.86,560.90,539.78,518.50,497.07,475.47,544.13,657.22,530.59,417.14,461.75,459.74,387.74,387.21,395.40,355.48,335.25,339.37,459.76,407.61,274.66,368.20,261.51
38429,54.7400,-7.0060,463.11,455.34,447.50,439.58,431.58,423.51,410.47,397.32,384.06,370.69,357.20,359.62,398.04,370.25,269.02,310.88,316.01,254.50,299.07,220.63,208.26,213.41,234.41,247.48,262.15,185.51,228.33,165.42
38430,50.5050,-4.0210,766.03,748.98,731.83,714.60,697.27,679.85,655.20,630.43,605.53,580.51,555.36,529.93,617.94,570.13,469.43,499.48,565.06,479.10,456.57,358.18,353.73,375.59,348.74,351.74,378.32,305.17,297.98,242.08
38431,52.3790,-3.6850,839.53,819.56,799.43,779.13,758.66,738.02,708.81,679.36,649.69,619.80,589.67,546.46,565.86,533.66,395.51,461.61,492.47,414.02,465.37,386.06,342.02,317.75,405.58,331.74,359.10,275.68,326.45,232.32
38432,57.4917,-5.4306,344.57,337.46,330.30,323.10,315.85,308.54,296.96,285.31,273.58,261.78,249.90,256.27,268.43,291.94,241.44,211.94,262.75,205.72,191.08,173.46,151.76,183.95,149.65,145.32,175.56,129.26,134.94,120.93
-1,49.2278,20.0088,896.40,868.09,839.75,811.36,782.93,754.47,722.48,690.45,658.37,626.25,594.08,614.52,505.73,609.47,559.40,523.19,503.32,565.93,546.44,514.83,456.88,502.41,454.94,412.31,382.89,421.88,409.10,448.98
-2,49.2293,19.9977,897.44,869.13,840.78,812.39,783.96,755.49,723.44,691.35,659.21,627.03,594.81,617.09,507.68,607.69,560.30,523.24,503.09,566.33,546.38,513.12,457.28,502.89,454.91,412.80,383.05,422.33,409.11,449.89
